3.600132,9.732472,1555591460812
2.729764,9.828454,1555591461481
2.4753923,9.624264,1555591462111
3.3158302,10.045861,1555591462743
2.5355148,9.743919,1555591463294
2.627367,9.631911,1555591463925
3.5898762,9.673377,1555591464476
4.039538,9.74537,1555591465107
2.8080473,9.757697,1555591465699
3.1521702,9.657855,1555591466290
3.4987497,9.791584,1555591466881
3.4112873,9.679406,1555591467472
4.1728144,9.53703,1555591467984
3.9517717,9.855901,1555591468655
3.1284552,9.648723,1555591469246
3.045434,9.510747,1555591469877
3.2467937,10.287742,1555591470428
2.5958424,9.419928,1555591471062
2.946209,10.2115,1555591471611
2.8025055,9.478801,1555591472242
2.2801495,10.280051,1555591472754
3.7083073,9.386211,1555591473425
2.7530994,10.20348,1555591473937
3.1877193,9.4605465,1555591474608
2.8546534,10.144348,1555591475161
2.5954447,9.662629,1555591475750
2.905364,9.723331,1555591476343
3.1335354,9.465872,1555591476973
2.9498997,9.753823,1555591477565
1.975893,9.732623,1555591478158
2.1623726,10.181692,1555591478668
2.0737429,9.519553,1555591479378
1.0023165,10.336197,1555591479892
2.893139,9.391233,1555591480563
2.3350954,9.697369,1555591481191
2.4218893,9.732861,1555591481744
2.0745974,9.631436,1555591482374
2.5844965,9.757444,1555591483005
3.2440271,9.658919,1555591483558
3.0070057,9.754385,1555591484228
2.9062414,9.778312,1555591484819
2.6572695,9.520308,1555591485451
2.7507706,9.839661,1555591486042
1.598176,9.820176,1555591486715
2.5895205,9.483494,1555591487226
2.5771637,9.913509,1555591487974
3.4628572,9.821874,1555591488565
2.9639006,9.591404,1555591489235
2.1653614,9.699946,1555591489828
2.0378284,9.75036,1555591490457
2.652954,9.555775,1555591490970
2.948121,9.899624,1555591491680
3.243194,9.666749,1555591492232
3.1638117,9.764407,1555591492863
3.956318,9.687302,1555591493456
3.1472921,9.758847,1555591494045
3.0607529,9.798906,1555591494677
3.3131342,9.647832,1555591495267
2.7223892,9.8995285,1555591495858
2.6719742,9.460537,1555591496529
