3.4199982,9.734135,1555591592631
3.1293592,9.711275,1555591593184
2.6255465,9.594122,1555591593894
2.4663696,10.273862,1555591594406
2.6994438,9.557899,1555591595037
3.6563063,9.560542,1555591595550
3.6232457,9.621736,1555591596181
3.1794271,9.690598,1555591596732
1.6434717,9.76113,1555591597363
2.16193,9.667807,1555591597915
2.4403162,9.834376,1555591598587
3.3247747,9.787163,1555591599137
2.4967337,9.540702,1555591599808
2.9282837,10.14865,1555591600320
2.4026423,9.733483,1555591600951
3.2131777,9.473904,1555591601583
2.3835506,9.711442,1555591602213
2.3878832,9.662212,1555591602805
3.0249596,9.662147,1555591603396
3.2521362,9.68119,1555591603948
3.468175,9.765972,1555591604540
2.0550919,10.425238,1555591605092
2.6508465,9.394558,1555591605763
3.2735224,9.595246,1555591606317
3.1942234,9.782059,1555591606908
2.7465382,9.76793,1555591607539
2.7482986,9.768534,1555591608129
2.8467827,9.648201,1555591608721
2.721012,9.793083,1555591609351
2.5255308,9.688817,1555591609904
2.868144,9.783215,1555591610535
3.2513056,9.691016,1555591611087
2.366704,9.802033,1555591611718
2.0389652,9.635186,1555591612310
3.0835671,9.769299,1555591612901
2.4176464,9.720244,1555591613493
4.341905,9.785794,1555591614124
2.610466,9.670135,1555591614715
3.5012474,9.712015,1555591615347
3.4888802,9.849233,1555591615947
3.3459024,9.513992,1555591616617
2.9334888,9.711147,1555591617160
2.5652208,9.830919,1555591617792
2.5821028,9.726878,1555591618344
2.1458015,9.803122,1555591619014
2.2577448,9.681983,1555591619606
2.7067313,9.764255,1555591620197
2.7751384,9.601062,1555591620749
3.0096216,9.847056,1555591621419
3.482328,9.702912,1555591621972
2.7128897,9.7891655,1555591622603
4.1252313,9.699669,1555591623155
3.558041,9.598704,1555591623827
3.7404556,9.925972,1555591624377
2.9274464,9.496519,1555591625049
3.4459658,9.719811,1555591625641
2.8187551,9.691518,1555591626232
2.9151573,9.763953,1555591626825
2.6265478,9.796121,1555591627455
3.0772266,9.615869,1555591628007
