0.0,0.75
0.0,0.75
77.81705474853516,0.75
77.81705474853516,0.75
78.18762969970703,0.75
77.45762634277344,0.75
77.8914566040039,0.75
77.3728256225586,0.75
75.05133819580078,0.75
74.15862274169922,0.75
74.28289031982422,0.75
73.18644714355469,0.75
68.91539764404297,0.75
67.55937194824219,0.75
65.93535614013672,0.75
68.40062713623047,0.75
72.62647247314453,0.75
73.62641143798828,0.75
79.49825286865234,0.75
81.21388244628906,0.75
73.91720581054688,0.75
69.74900817871094,0.75
69.81218719482422,0.75
66.4320297241211,0.75
77.78289031982422,0.75
76.44090270996094,0.75
66.35999298095703,0.75
65.16828155517578,0.75
60.76414108276367,0.75
64.7829360961914,0.75
73.82035064697266,0.75
74.48078155517578,0.75
72.24266052246094,0.75
69.01678466796875,0.75
60.86423110961914,0.75
57.66657638549805,0.75
74.67314147949219,0.75
73.97643280029297,0.75
66.83212280273438,0.75
64.52153015136719,0.75
58.92085266113281,0.75
61.08393096923828,0.75
72.99031829833984,0.75
74.8071517944336,0.75
69.42122650146484,0.75
68.79881286621094,0.75
60.78874588012695,0.75
57.15802764892578,0.75
74.49029541015625,0.75
72.7425537109375,0.75
63.24690246582031,0.75
65.32083892822266,0.75
62.244136810302734,0.75
65.55463409423828,0.75
74.95153045654297,0.75
73.4863052368164,0.75
63.13174057006836,0.75
59.14126205444336,0.75
59.5093879699707,0.75
55.86968231201172,0.75
72.7763671875,0.75
72.9955825805664,0.75
58.51741409301758,0.75
58.51741409301758,0.75
61.983680725097656,0.75
60.52566146850586,0.75
65.03395080566406,0.75
77.25785827636719,0.75
80.16168212890625,0.75
80.16168212890625,0.75
62.5926399230957,0.75
65.37364196777344,0.75
75.3984603881836,0.75
72.86381530761719,0.75
78.31117248535156,0.75
77.43858337402344,0.75
77.43858337402344,0.75
66.72103881835938,0.75
69.07232666015625,0.75
75.28656768798828,0.75
74.92648315429688,0.75
77.75748443603516,0.75
78.00374603271484,0.75
78.00374603271484,0.75
65.11150360107422,0.75
62.722206115722656,0.75
77.24407196044922,0.75
76.7017593383789,0.75
70.58626556396484,0.75
70.58626556396484,0.75
73.81400299072266,0.75
66.115966796875,0.75
68.71781158447266,0.75
79.4869384765625,0.75
80.33271026611328,0.75
78.06194305419922,0.75
78.06194305419922,0.75
77.27642822265625,0.75
69.81578063964844,0.75
67.88275146484375,0.75
82.45235443115234,0.75
82.00633239746094,0.75
76.72123718261719,0.75
76.72123718261719,0.75
81.45587921142578,0.75
76.14822387695312,0.75
82.27558898925781,0.75
89.79364013671875,0.75
91.56880950927734,0.75
88.27265167236328,0.75
83.0562515258789,0.75
76.51502227783203,0.75
76.51502227783203,0.75
67.91896057128906,0.75
62.22012710571289,0.75
54.95244216918945,0.75
80.88153839111328,0.75
60.790897369384766,0.75
67.29081726074219,0.75
46.72998046875,0.75
30.67937660217285,0.75
0.6300062537193298,0.75
-14.852461814880371,0.75
-14.492073059082031,0.75
-12.065418243408203,0.75
-12.91513442993164,0.75
-6.261241912841797,0.75
-5.576308727264404,0.75
-2.681460380554199,0.75
-2.5366785526275635,0.75
0.7320238351821899,0.75
1.3635669946670532,0.75
1.3460862636566162,0.75
3.725940227508545,0.75
3.1033108234405518,0.75
4.871198654174805,0.75
3.042607307434082,0.75
3.9954514503479004,0.75
-0.3152868449687958,0.75
-0.3152868449687958,0.75
0.3520570695400238,0.75
-1.7767305374145508,0.75
-3.2955238819122314,0.75
-0.9430570006370544,0.75
-1.495617151260376,0.75
14.143990516662598,0.75
-0.31063032150268555,0.75
0.35092368721961975,0.75
