-12.0,0.75
-12.0,0.75
-12.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
84.0,0.75
84.0,0.75
84.0,0.75
84.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
84.0,0.75
84.0,0.75
60.0,0.75
84.0,0.75
60.0,0.75
60.0,0.75
84.0,0.75
84.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
84.0,0.75
84.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
84.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
84.0,0.75
84.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
84.0,0.75
84.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
84.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
84.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
84.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
84.0,0.75
84.0,0.75
84.0,0.75
84.0,0.75
84.0,0.75
60.0,0.75
60.0,0.75
84.0,0.75
84.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
84.0,0.75
84.0,0.75
84.0,0.75
84.0,0.75
84.0,0.75
60.0,0.75
60.0,0.75
84.0,0.75
84.0,0.75
60.0,0.75
60.0,0.75
84.0,0.75
60.0,0.75
84.0,0.75
84.0,0.75
84.0,0.75
84.0,0.75
84.0,0.75
84.0,0.75
60.0,0.75
60.0,0.75
84.0,0.75
84.0,0.75
84.0,0.75
84.0,0.75
84.0,0.75
84.0,0.75
84.0,0.75
84.0,0.75
84.0,0.75
108.0,0.75
84.0,0.75
84.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
36.0,0.75
60.0,0.75
36.0,0.75
12.0,0.75
12.0,0.75
-12.0,0.75
-12.0,0.75
-12.0,0.75
-12.0,0.75
-12.0,0.75
-12.0,0.75
-12.0,0.75
-12.0,0.75
-12.0,0.75
12.0,0.75
-12.0,0.75
-12.0,0.75
12.0,0.75
12.0,0.75
12.0,0.75
12.0,0.75
12.0,0.75
12.0,0.75
-12.0,0.75
-12.0,0.75
-12.0,0.75
-12.0,0.75
-12.0,0.75
12.0,0.75
12.0,0.75
12.0,0.75
12.0,0.75
12.0,0.75
12.0,0.75
-12.0,0.75
-12.0,0.75
-12.0,0.75
-12.0,0.75
-12.0,0.75
-12.0,0.75
12.0,0.75
12.0,0.75
12.0,0.75
12.0,0.75
12.0,0.75
12.0,0.75
-12.0,0.75
-12.0,0.75
-12.0,0.75
-12.0,0.75
-12.0,0.75
-12.0,0.75
12.0,0.75
12.0,0.75
12.0,0.75
12.0,0.75
12.0,0.75
12.0,0.75
12.0,0.75
12.0,0.75
-12.0,0.75
-12.0,0.75
-12.0,0.75
-12.0,0.75
-12.0,0.75
12.0,0.75
-12.0,0.75
12.0,0.75
12.0,0.75
-12.0,0.75
12.0,0.75
12.0,0.75
12.0,0.75
-12.0,0.75
-12.0,0.75
-12.0,0.75
-12.0,0.75
-12.0,0.75
-12.0,0.75
-12.0,0.75
-12.0,0.75
12.0,0.75
12.0,0.75
12.0,0.75
12.0,0.75
12.0,0.75
12.0,0.75
-12.0,0.75
12.0,0.75
12.0,0.75
12.0,0.75
12.0,0.75
12.0,0.75
12.0,0.75
36.0,0.75
36.0,0.75
60.0,0.75
84.0,0.75
84.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
84.0,0.75
84.0,0.75
60.0,0.75
60.0,0.75
36.0,0.75
36.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
36.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
84.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
60.0,0.75
84.0,0.75
84.0,0.75
132.0,0.75
132.0,0.75
156.0,0.75
132.0,0.75
156.0,0.75
132.0,0.75
156.0,0.75
156.0,0.75
156.0,0.75
156.0,0.75
156.0,0.75
156.0,0.75
156.0,0.75
156.0,0.75
156.0,0.75
156.0,0.75
156.0,0.75
156.0,0.75
132.0,0.75
132.0,0.75
132.0,0.75
156.0,0.75
156.0,0.75
180.0,0.75
180.0,0.75
180.0,0.75
180.0,0.75
156.0,0.75
156.0,0.75
156.0,0.75
156.0,0.75
156.0,0.75
156.0,0.75
156.0,0.75
156.0,0.75
180.0,0.75
180.0,0.75
180.0,0.75
180.0,0.75
-180.0,0.75
-180.0,0.75
180.0,0.75
180.0,0.75
180.0,0.75
156.0,0.75
132.0,0.75
132.0,0.75
156.0,0.75
180.0,0.75
-180.0,0.75
-180.0,0.75
-180.0,0.75
-156.0,0.75
-180.0,0.75
180.0,0.75
156.0,0.75
156.0,0.75
156.0,0.75
156.0,0.75
156.0,0.75
180.0,0.75
180.0,0.75
-180.0,0.75
-180.0,0.75
-180.0,0.75
-180.0,0.75
-180.0,0.75
180.0,0.75
180.0,0.75
-180.0,0.75
-180.0,0.75
180.0,0.75
180.0,0.75
180.0,0.75
-180.0,0.75
180.0,0.75
-180.0,0.75
-180.0,0.75
-180.0,0.75
-180.0,0.75
180.0,0.75
-180.0,0.75
