Timestamp,X,Y,Z
2.602,-0.8894348,0.9360962,6.332962
2.623,-0.8894348,0.9360962,6.332962
2.643,0.6703949,1.8518829,7.712021
2.664,0.90023804,2.330719,7.6785126
2.685,1.070221,2.4743805,7.3517
2.706,1.1252899,2.2493286,7.166153
2.727,0.62849426,1.8985748,6.4227448
2.748,0.10296631,1.8327332,5.9391174
2.769,0.039520264,1.8518829,5.4495087
2.793,0.3196411,2.0529938,5.424362
2.815,0.5351105,2.5402222,5.7607574
2.836,0.7541809,3.3111572,7.1565704
2.857,0.7541809,3.3111572,7.1565704
2.877,0.46688843,4.1347504,12.118546
2.898,0.87150574,4.39093,13.600571
2.919,1.1683807,3.833084,13.3072815
2.94,1.8758698,3.5338135,12.316071
2.961,1.8758698,3.5338135,12.316071
2.982,3.6799011,3.65831,12.083832
3.003,2.9676208,3.666687,12.341217
3.024,0.4968109,1.8351288,13.780136
3.044,0.98402405,0.28607178,14.955688
3.065,2.7880554,-0.25860596,13.556274
3.086,2.7880554,-0.25860596,13.556274
3.108,3.7684784,0.4321289,9.390366
3.13,2.524704,1.6076813,6.728012
3.151,-0.2106781,1.4101562,6.76033
3.173,0.26576233,1.1180573,7.6940613
3.194,2.0422668,1.132431,7.4211273
3.214,2.7006683,1.4233246,6.988983
3.235,2.6767273,1.9620209,6.435913
3.256,2.6767273,1.9620209,6.435913
3.278,0.4980011,2.2780457,6.0025635
3.298,-0.089767456,2.5234528,5.9941864
3.319,0.3088684,2.2996063,6.28389
3.34,0.6320801,2.203827,6.628647
3.361,0.6153259,2.4636078,6.99736
3.382,0.82362366,2.7987976,7.400772
3.404,1.2462006,3.611618,8.843292
3.424,1.2462006,3.611618,8.843292
3.448,1.0606384,3.9539948,11.597809
3.469,1.3443604,3.634369,13.016373
3.49,1.3443604,3.634369,13.016373
3.51,2.1440277,3.864212,13.120529
3.531,2.0087433,4.6183777,13.43895
3.552,0.42617798,3.603241,13.255798
3.572,-0.10891724,1.3407288,14.845551
3.594,-0.10891724,1.3407288,14.845551
3.615,0.073028564,-0.6680145,15.178345
3.635,0.073028564,-0.6680145,15.178345
3.656,0.104156494,-0.22628784,8.937851
3.678,-0.3303833,0.7649231,6.5005646
3.699,-0.63565063,0.9815979,7.0655975
3.72,1.1360626,2.1583405,8.2603
3.741,1.1360626,2.1583405,8.2603
3.761,1.0857849,2.8430786,7.008133
3.782,1.0774078,2.8251343,6.0384827
3.803,1.3168182,2.3798065,5.7176514
3.825,1.3168182,2.3798065,5.7176514
3.846,0.9636841,1.8854065,5.7487793
3.867,0.5458832,1.9177246,5.3728943
3.888,0.5458832,1.9177246,5.3728943
3.909,0.78530884,2.322342,5.5955505
3.93,1.4329376,2.6324005,7.423523
3.95,1.425766,3.3626251,10.168472
3.971,0.9971924,4.1814423,12.768585
3.992,0.37590027,4.527405,14.791672
4.012,0.3495636,4.0868683,14.403824
4.033,1.9884033,4.362198,13.069046
4.054,1.9884033,4.362198,13.069046
4.077,3.521881,5.741272,12.647675
4.098,1.4365387,5.3091125,12.0503235
4.119,0.94332886,2.6671143,13.486832
4.14,0.94332886,2.6671143,13.486832
4.161,2.742569,1.0163116,12.232285
4.181,4.240143,0.3351593,9.07193
4.202,4.240143,0.3351593,9.07193
4.223,2.1883087,1.0977173,5.182556
4.244,0.05029297,0.38423157,6.071991
4.264,-0.07659912,-0.015594482,7.622238
4.285,1.8782654,0.7301941,8.142975
4.306,2.5977173,1.6016846,6.882431
4.327,2.5977173,1.6016846,6.882431
4.349,1.0139618,2.8694153,4.798279
4.37,0.5231476,3.1160278,5.06044
4.391,0.5231476,3.1160278,5.06044
4.412,0.6895447,3.0729218,6.5316772
4.433,0.6895447,3.0729218,6.5316772
4.453,0.74580383,2.7149963,8.979752
4.475,1.0774078,2.832306,10.972931
4.496,1.5777893,3.4152985,11.952148
4.517,1.5933533,3.8019562,11.5008545
4.538,1.4772339,3.776825,11.341629
4.559,1.5861664,3.6391602,12.136505
4.579,1.7609406,3.9300537,13.514374
4.6,0.72665405,4.7871704,14.472046
4.621,0.72665405,4.7871704,14.472046
4.641,-1.6005096,2.792801,14.284103
4.662,-1.1240692,0.81159973,15.39621
4.683,-1.1240692,0.81159973,15.39621
4.704,0.53152466,-0.8056793,12.514786
4.725,0.31245422,-0.36993408,8.826523
4.745,0.31245422,-0.36993408,8.826523
4.766,-1.4520721,0.3423462,6.44429
4.787,-0.5075531,1.0749664,7.837723
4.809,1.1049347,2.1260223,8.034042
4.83,1.5538483,2.832306,7.190094
4.851,1.4281464,2.8861847,6.149811
4.871,1.4281464,2.8861847,6.149811
4.893,1.0498657,2.1403809,5.6183014
4.913,0.8307953,1.9105377,5.7571564
4.935,0.8307953,1.9105377,5.7571564
4.955,0.7517853,1.963211,5.4806213
4.976,0.5578613,2.009903,5.435135
4.997,0.27175903,2.191864,5.7463837
5.018,0.27175903,2.191864,5.7463837
5.038,0.7541809,3.8857574,9.171295
5.061,0.876297,4.643524,10.802933
5.082,0.037124634,5.1427155,11.960541
5.103,-1.3347626,4.5142365,13.543106
5.124,0.12211609,3.5457764,14.263763
5.148,2.0099487,3.2931976,14.24939
5.169,2.564209,3.618805,13.045105
5.19,1.430542,3.0513763,12.289734
5.21,0.6775665,1.4520569,13.614929
5.231,2.774887,0.10531616,14.039902
5.252,4.468796,-0.70751953,10.707169
5.273,4.468796,-0.70751953,10.707169
5.294,2.837143,-0.013198853,5.8984222
5.315,2.837143,-0.013198853,5.8984222
5.336,0.5255432,-0.0024261475,7.0224915
5.357,0.1209259,0.35910034,8.445847
5.378,0.1209259,0.35910034,8.445847
5.398,0.6380615,1.9045563,7.5085144
5.419,-0.08378601,2.6371765,7.0859375
5.44,-0.53749084,3.0980682,6.513733
5.465,-0.9289398,3.1459503,6.116287
5.485,-0.93252563,3.002304,6.0109406
5.506,-0.28608704,2.7736511,6.2743073
5.527,-0.28608704,2.7736511,6.2743073
5.547,1.7609406,2.6240082,7.372055
5.568,1.7609406,2.6240082,7.372055
5.59
5.61,1.4113922,2.8239288,10.246292
5.631,0.7242584,2.780838,13.258194
5.652,0.9457245,2.9220886,14.62648
5.673,1.5837708,3.4919128,15.028702
5.693,1.1324768,4.338257,14.219467
5.714,0.35195923,3.9228668,13.54071
5.734,-0.70747375,2.3474884,13.857941
5.755,-0.70747375,2.3474884,13.857941
5.776,-0.94569397,0.041870117,15.104126
5.798,-0.056243896,-0.49084473,12.832031
5.818,0.049087524,-0.45732117,9.735123
5.842,-0.45848083,0.57696533,5.392044
5.863,-1.8255615,0.19389343,4.889267
5.884,-0.8403473,0.4943695,6.5352783
5.905,1.0319061,1.5334625,8.862442
5.927,1.2114716,2.418106,9.567535
5.947,0.6751709,3.0118713,9.123413
5.968,0.71588135,2.816742,8.346481
5.989,0.71588135,2.816742,8.346481
6.012,0.702713,2.243332,6.933914
6.033,0.49201965,2.1104584,6.5879517
6.055,0.4680786,2.0398254,6.7028656
6.076,0.4680786,2.0398254,6.7028656
6.097,0.5865936,2.0122986,6.875244
6.117,0.6643982,2.3127747,7.0943146
6.138,0.6643982,2.3127747,7.0943146
6.159,-0.104141235,3.8690033,9.410706
6.18,-0.7565613,4.3167114,10.478531
6.201,-1.4855957,4.1874237,11.6026
6.222,-1.2054749,3.472763,12.044327
6.243,0.46688843,3.0849,12.046722
6.264,0.46688843,3.0849,12.046722
6.285,1.916565,4.829071,12.527954
6.306,0.20591736,4.88295,12.556686
6.327,-0.21546936,2.9711761,13.866318
6.348,1.9249573,0.9851837,13.222275
6.369,3.268097,0.5614166,9.756668
6.39,3.8283386,1.0043335,6.151001
6.418,2.5438538,0.79364014,4.9239807
6.439,1.3108368,0.27171326,6.2743073
6.46,1.3108368,0.27171326,6.2743073
6.481,1.386261,-0.23706055,9.854828
6.502,2.047058,0.4512787,10.25946
6.523,1.7010956,1.5274658,9.809341
6.544,1.7010956,1.5274658,9.809341
6.565,-0.12208557,2.7305603,8.239944
6.585,-1.5143127,3.338684,7.0619965
6.607,-1.5203094,3.9096985,6.5556183
6.628,-0.7529602,3.5469818,7.0859375
6.649,0.085006714,3.3793793,7.798218
6.67,0.085006714,3.3793793,7.798218
6.691,1.1372528,3.4236755,8.384796
6.712,1.9022064,3.575714,8.710403
6.733,1.9022064,3.575714,8.710403
6.754,2.600113,3.891739,9.419098
6.775,2.3211975,3.630783,10.289383
6.796,1.7801056,3.26326,10.944199
6.817,2.0518494,2.6443634,11.163269
6.837,2.7018738,2.6754913,11.142914
6.861,2.6264496,2.8634338,10.716751
6.882,-0.7314148,2.294815
6.903,-0.7314148,2.294815,11.356003
6.924,-2.171524,2.041031,13.363541
6.944,-2.068573,1.8662567,14.835968
6.965,-1.0761871,1.8183594,12.852371
6.986,-1.0761871,1.8183594,12.852371
7.007,0.14247131,1.4556427,7.9634094
7.027,-0.37826538,0.85110474,7.7299805
7.048,-0.13285828,1.3694458,8.078339
7.069,-0.120895386,2.1798859,8.113052
7.09,-0.010757446,2.552185,7.850891
7.111,-0.010757446,2.552185,7.850891
7.132,0.8152313,2.615631,8.080734
7.153,0.43215942,2.143982,8.582321
7.174,-0.17715454,2.0194855,8.281845
7.194,-0.111312866,1.9727936,7.8760223
7.215,0.14007568,1.8698425,7.9981384
7.236,-0.10293579,1.5526123,8.287827
7.258,-0.10293579,1.5526123,8.287827
7.278,-0.24420166,1.800415,8.751114
7.299,-0.48361206,2.246933,8.845673
7.32,-0.6452179,2.6790771,9.111435
7.345,-0.60691833,3.0872955,9.495712
7.366,-0.69670105,3.2417145,10.051163
7.387,-0.69670105,3.2417145,10.051163
7.408,-1.5322723,3.1818695,10.502472
7.429,-1.337143,3.1220093,9.931442
7.449,-1.0318909,2.9424438,9.329315
7.47,-1.1551971,2.9939117,8.984543
7.491,-1.1072998,3.0477905,8.557175
7.512,-1.103714,3.046585,8.678085
7.533,-1.416153,3.1842499,9.996094
7.554,-1.222229,3.3710022,10.410294
7.576,-1.222229,3.3710022,10.410294
7.596,-0.40101624,3.8666077,9.72435
7.617,-0.7781067,4.3454437,9.225159
7.639,-0.7781067,4.3454437,9.225159
7.659,-1.1528015,3.8498383,9.530426
7.68,-1.1528015,3.8498383,9.530426
7.701,1.0091705,1.7800598,12.674011
7.721,2.7210236,0.96603394,14.5690155
7.742,3.6751099,1.6172485,12.791321
7.763,2.6025085,2.3905792,9.707596
7.784,1.7573547,3.2058105,7.375641
7.804,1.7573547,3.2058105,7.375641
7.825,2.8754425,2.495926,6.688507
7.846,2.8754425,2.495926,6.688507
7.867,3.2226105,1.468811,7.9598236
7.888,3.2226105,1.468811,7.9598236
7.909,2.7940521,0.2776947,9.296982
7.93,3.015503,0.20347595,9.6549225
7.951,3.4057617,0.63323975,9.492111
7.973,3.4380798,1.3491058,8.67569
7.994,2.9269257,2.203827,7.980179
8.015,2.9269257,2.203827,7.980179
8.036,1.916565,2.8347015,8.053192
8.057,1.916565,2.8347015,8.053192
8.077,1.6137085,2.2481232,9.844055
8.098,1.4736481,2.1906586,10.998062
8.119,1.6340485,2.6826782,11.213547
8.14,1.4808197,3.6918335,10.31572
8.161,0.59017944,2.7245636,8.849274
8.182,0.59017944,2.7245636,8.849274
8.203,1.1145172,2.43367,9.844055
8.223,0.82839966,2.1140442,9.1892395
8.244,1.3539276,2.4193115,8.154953
8.265,1.1324768,2.1379852,8.017288
8.286,1.1564178,2.152359,8.262695
8.306,1.1564178,2.152359,8.262695
8.327,1.8243866,2.1906586,9.264664
8.348,1.9632568,2.1810913,10.163681
8.369,1.5526581,2.3833923,10.610199
8.391,1.5526581,2.3833923,10.610199
8.411,1.0726166,2.5821228,10.386353
8.432,1.3371735,2.5402222,9.761459
8.453,1.3371735,2.5402222,9.761459
8.476,1.8303833,2.2493286,9.17009
8.497,1.489212,2.2936096,9.098267
8.518,1.355133,2.3331146,9.227554
8.539,1.4521027,1.76091,9.349655
8.56,2.074585,2.262497,9.162918
8.58,2.074585,2.262497,9.162918
8.601,1.4808197,2.4600067,9.185654
8.622,1.8890381,2.43367,9.52803
