Timestamp,X,Y,Z
1.668,-6.269211,-6.017853,-0.88316345
1.689,-6.269211,-6.017853,-0.88316345
1.71,-5.6072083,-6.699005,-1.1644745
1.731,-7.120346,-6.603241,-1.0124512
1.752,-7.120346,-6.603241,-1.0124512
1.773,-7.7859344,-6.0801086,-1.5714874
1.793,-6.036972,-5.2864227,-1.2027893
1.814,-5.9280243,-5.0230713,-1.3811493
1.835,-6.4020844,-5.0051117,-1.1872253
1.856,-7.080841,-5.299591,-0.1804657
1.877,-8.370117,-5.7916107,0.3869629
1.898,-8.370117,-5.7916107,0.3869629
1.92,-7.441162,-6.2584686,-0.033218384
1.941,-6.5804443,-6.4715576,-0.097854614
1.962,-5.9555664,-6.3530426,0.117614746
1.984,-6.783951,-6.7157593,0.006286621
2.004,-9.143448,-6.606827,-1.071106
2.025,-10.066406,-6.189041,-2.5794525
2.047,-10.572784,-6.6415405,-1.0663147
2.067,-10.572784,-6.6415405,-1.0663147
2.088,-9.161407,-9.19017,-0.102645874
2.109,-10.891205,-9.8545685,-0.25587463
2.13,-10.891205,-9.8545685,-0.25587463
2.151,-10.174149,-8.991455,0.850235
2.172,-10.174149,-8.991455,0.850235
2.193,-7.673401,-7.9571533,-1.873169
2.214,-6.3350525,-7.817093,-2.3220673
2.235,-6.3350525,-7.817093,-2.3220673
2.256,-6.8569794,-9.791122,2.8817291
2.277,-8.582001,-10.649445,3.7280731
2.298,-6.350601,-10.644653,-3.5646667
2.319,-5.7556458,-9.728867,-3.5036163
2.34,-6.910858,-7.159897,-1.3907318
2.36,-6.910858,-7.159897,-1.3907318
2.381,-5.779587,-4.94046,-0.21038818
2.402,-4.4184875,-4.4149323,-0.15771484
2.423,-3.839096,-3.6571808,-0.46298218
2.444,-3.2477264,-2.9999695,-1.0112457
2.465,-3.3063812,-2.9724274,-1.391922
2.486,-3.4703827,-3.2800903,-1.2710266
2.507,-3.4703827,-3.2800903,-1.2710266
2.528,-4.2963867,-3.9325104,-1.0303955
2.549,-4.3275146,-4.037857,-2.1640625
2.57,-4.3275146,-4.037857,-2.1640625
2.591,-4.623184,-4.722595,-5.181946
2.612,-6.258438,-4.724991,-8.85585
2.633,-10.292664,-5.0877075,-10.932816
2.654,-13.453003,-7.243683,-7.2481384
2.675,-13.453003,-7.243683,-7.2481384
2.697,-8.938736,-5.4205017,-8.773254
2.718,-7.820648,-6.3650208,-7.7233887
2.739,-7.820648,-6.3650208,-7.7233887
2.759,-11.021698,-8.35939,3.0169983
2.78,-11.021698,-8.35939,3.0169983
2.801,-6.0082397,-7.5776825,3.671814
2.823,0.39146423,-7.120392,-6.691498
2.843,-4.9715424,-6.0238495,0.15353394
2.864,-4.9715424,-6.0238495,0.15353394
2.885,-9.595947,-5.327133,5.2914886
2.906,-8.378494,-5.2026367,1.8127136
2.927,-6.89888,-5.1822815,-2.8787231
2.947,-6.1291504,-6.517044,-2.0623016
2.968,-6.1291504,-6.517044,-2.0623016
2.989,-5.685013,-5.258896,0.24450684
3.01,-5.693405,-4.441269,0.40252686
3.031,-5.913666,-4.4149323,-0.3468628
3.052,-6.120758,-4.6579437,-0.91667175
3.073,-7.219696,-5.011093,-0.27742004
3.094,-7.7536163,-5.1750946,0.50787354
3.115,-7.499817,-5.540207,0.4647827
3.137,-7.6039734,-7.224533,1.6714478
3.158,-6.755234,-7.0988464,-0.26306152
3.179,-6.755234,-7.0988464,-0.26306152
3.2,-7.915222,-6.962372,-0.82688904
3.22,-8.712494,-6.73851,-1.1944122
3.241,-11.300613,-6.8510437,-0.48332214
3.262,-11.589127,-7.0880585,0.18106079
3.283,-11.857269,-9.375732,-0.24151611
3.304,-12.03923,-9.991028,-0.75027466
3.325,-12.03923,-9.991028,-0.75027466
3.345,-9.769531,-9.447556,2.3729553
3.366,-7.2173157,-8.3294525,0.26965332
3.388,-7.2173157,-8.3294525,0.26965332
3.409,-4.519043,-8.195389,-3.1001892
3.43,-7.978668,-10.63028,2.1203613
3.451,-7.613556,-10.960693,1.3410492
3.472,-5.934021,-9.0130005,-2.4178467
3.494,-5.934021,-9.0130005,-2.4178467
3.514,-7.41243,-6.515854,-1.5583191
3.535,-7.41243,-6.515854,-1.5583191
3.556,-5.91127,-4.750122,-1.0124512
3.577,-4.661499,-4.5334473,-0.35523987
3.597,-3.6786804,-3.9025726,-0.3983307
3.618,-3.8486633,-3.4045868,-0.98132324
3.639,-4.1251984,-3.3686676,-1.1357422
3.66,-4.1251984,-3.3686676,-1.1357422
3.68,-4.4747467,-3.7565308,-1.4398041
3.701,-5.1930084,-3.627243,-2.059906
3.722,-4.9128876,-3.8846283,-3.095398
3.743,-4.7656403,-4.575348,-3.4257965
3.764,-5.456375,-4.412552,-4.6707916
3.785,-7.052109,-5.148758,-6.713043
3.805,-7.052109,-5.148758,-6.713043
3.827,-10.828964,-5.6335907,-10.050552
3.848,-12.293015,-6.544586,-8.631989
3.869,-13.215988,-6.3039703,-8.433273
3.89,-11.220413,-5.1439667,-9.641144
3.91,-10.403992,-6.0334167,-10.455185
3.931,-9.50856,-8.237289,-6.119278
3.952,-9.989792,-9.6809845,5.0412903
3.974,-10.27829,-8.236084,6.580765
3.995,-10.27829,-8.236084,6.580765
4.016,3.0214996,-6.6212006,-9.794373
4.036,-7.72847,-6.0286255,5.323807
4.057,-8.45871,-6.256073,6.5364685
4.078,-8.45871,-6.256073,6.5364685
4.099,-8.058868,-6.10524,-2.3065186
4.12,-8.058868,-6.10524,-2.3065186
4.14,-6.6043854,-5.959198,-0.083496094
4.162,-6.1770325,-5.299591,0.8286896
4.182,-5.656296,-4.817169,-0.41629028
4.203,-6.673828,-4.4867706,-1.3368683
4.224,-7.736847,-4.5023346,-0.87239075
4.246,-7.1981506,-5.033844,0.006286621
4.266,-6.3948975,-5.5569763,0.51026917
4.287,-6.862961,-5.7233734,0.44322205
4.308,-6.862961,-5.7233734,0.44322205
4.329,-7.4663086,-6.058563,0.74967957
4.35,-7.4663086,-6.058563,0.74967957
4.371,-8.734039,-5.918503,-1.4589691
4.392,-9.006973,-5.9927216,0.105651855
4.412,-8.286316,-6.355438,0.94480896
4.433,-9.679749,-7.9535675,1.7803955
4.454,-9.794662,-7.994278,-0.51086426
4.475,-12.109863,-9.351776,-0.37080383
4.496,-12.55278,-9.946747,0.43484497
4.517,-11.037262,-9.821045,1.6714478
4.537,-11.037262,-9.821045,1.6714478
4.558,-5.8095245,-9.1315155,-1.1489105
4.579,-5.8095245,-9.1315155,-1.1489105
4.874,-4.891342,-3.0670013,-2.2430725
4.895,-4.891342,-3.0670013,-2.2430725
4.916,-4.736908,-3.2609406,-3.5981903
4.937,-6.160263,-4.168335,-5.7074738
4.958,-7.602768,-3.124466,-8.494324
4.978,-7.602768,-3.124466,-8.494324
4.999,-13.1106415,-5.4671936,-10.506653
5.02,-13.227951,-6.3686066,-8.982742
5.042,-13.227951,-6.3686066,-8.982742
5.063,-12.440262,-7.892517,-10.245682
5.083,-10.609894,-9.8940735,-2.3567963
5.104,-10.609894,-9.8940735,-2.3567963
5.125,-9.216461,-8.456345,7.0153046
5.146,1.346756,-7.1239777,-1.3093262
5.167,0.63926697,-5.0625763,-7.051819
5.188,0.63926697,-5.0625763,-7.051819
5.208,-6.435608,-4.9296875,2.407669
5.229,-8.22168,-5.760483,5.597946
5.25,-8.819031,-5.2457275,-1.174057
5.27,-9.220062,-5.1355896,-2.415451
5.291,-7.0592957,-5.904129,-1.288971
5.312,-5.9687347,-5.8502655,-0.5647278
5.333,-5.4072876,-5.504303,-1.0531464
5.354,-5.6862183,-4.4580383,-1.5978241
5.375,-6.9754944,-4.112076,-1.0675201
5.396,-7.88768,-4.3048096,0.34985352
5.417,-7.566864,-4.8937836,-0.6616974
5.437,-7.566864,-4.8937836,-0.6616974
5.458,-7.602768,-5.7880096,-0.081100464
5.479,-7.602768,-5.7880096,-0.081100464
5.5,-7.602768,-5.7880096,-0.081100464
5.52,-7.009018,-5.564163,-0.78738403
5.541,-8.347366,-6.371002,-0.8101349
5.562,-11.235977,-6.390152,-0.6138153
5.583,-11.575958,-8.165451,1.5924377
5.604,-11.575958,-8.165451,1.5924377
5.624,-11.431107,-8.744858,-2.431015
5.645,-13.649338,-8.817871,-1.6804352
5.666,-13.108246,-8.828644,1.5062561
5.687,-8.0457,-8.765198,0.29599
5.707,-5.305542,-8.291153,-1.5834656
5.728,-5.305542,-8.291153,-1.5834656
5.749,-7.2256927,-12.033295,2.5680847
5.77,-7.939163,-10.234039,-5.2861023
5.791,-8.572433,-11.044479,-3.7310638
5.811,-8.52095,-10.219681,-1.6325378
5.832,-7.365753,-6.880966,-0.15412903
5.853,-7.009018,-5.272064,-0.6221924
5.873,-7.009018,-5.272064,-0.6221924
5.894,-4.3753967,-4.4029694,0.1343689
5.915,-2.4456635,-3.3602905,0.8011627
5.936,-2.4456635,-3.3602905,0.8011627
5.956,-2.2589111,-2.6970978,-0.009277344
5.977,-2.9999237,-3.2417755,-0.12898254
5.998,-3.514679,-3.570984,-0.332489
6.019,-4.689026,-3.4823914,-1.2805939
6.039,-4.400528,-3.6487885,-2.8416138
6.06,-4.472351,-3.3567047,-5.0789948
6.082,-6.7588196,-3.7601318,-11.734879
6.102,-13.710388,-5.839493,-12.200546
6.124,-13.710388,-5.839493,-12.200546
6.145,-17.233444,-7.774002,-7.2529297
6.166,-11.512512,-6.788788,-10.011047
6.186,-8.821426,-7.714142,-9.109634
6.207,-9.786285,-9.584015,2.17424
6.228,-8.305466,-9.555283,8.761887
6.249,-2.4720001,-6.2297363,-0.11701965
6.269,-2.4720001,-6.2297363,-0.11701965
6.29,1.0833893,-6.1148224,-5.952881
6.311,-4.598053,-6.335083,4.494217
6.332,-4.598053,-6.335083,4.494217
6.352,-9.154221,-6.476349,2.3609772
6.373,-7.757202,-5.868225,-3.0499115
6.394,-6.5732727,-6.5146484,-1.7761993
6.414,-5.658676,-6.7049866,-0.41748047
6.435,-5.384552,-5.9412384,-0.8711853
6.456,-5.7388916,-5.3283234,-1.1537018
6.477,-6.95874,-4.8470917,0.69940186
6.498,-6.5601044,-4.8459015,0.103256226
6.52,-6.5601044,-4.8459015,0.103256226
6.54,-6.74086,-5.679077,0.4300537
6.561,-8.2252655,-6.2656555,0.95080566
6.582,-8.112747,-6.0872955,-0.24630737
6.603,-8.112747,-6.0872955,-0.24630737
6.624,-7.7380524,-6.467972,0.23971558
6.644,-6.2763824,-7.1419373,0.45639038
6.665,-6.2763824,-7.1419373,0.45639038
6.686,-12.431885,-5.306778,-1.6253662
6.707,-11.382019,-7.5154266,2.9188385
6.728,-11.382019,-7.5154266,2.9188385
6.748,-10.819382,-8.868149,-1.8947144
6.77,-10.819382,-8.868149,-1.8947144
6.79,-12.514481,-8.671829,1.992279
6.811,-9.443909,-8.931595,2.885315
6.831,-7.2568054,-8.034973,-1.1644745
6.852,-5.167877,-8.372559,-2.1796265
6.873,-6.665451,-10.560852,2.4842834
6.894,-7.8098755,-11.358124,0.1583252
6.914,-8.06366,-10.559662,-2.3507996
6.935,-7.405258,-8.968704,-2.5483246
6.956,-6.077667,-6.9096985,-1.0818787
6.976,-5.9830933,-5.1906586,-1.1800385
6.997,-5.1666718,-4.503525,-0.2822113
7.018,-3.890564,-4.0641937,0.11282349
7.039,-3.890564,-4.0641937,0.11282349
7.06,-3.3925781,-3.0562286,-1.5523376
7.081,-3.5984802,-3.6930847,-1.2590485
7.102,-3.5984802,-3.6930847,-1.2590485
7.122,-4.1814575,-4.2569275,-1.3883362
7.143,-4.9057007,-3.7409668,-1.8144989
7.164,-4.9057007,-3.7409668,-1.8144989
7.185,-4.4891205,-3.752945,-3.8723145
7.205,-4.795578,-3.3351593,-5.925354
7.226,-7.5644684,-3.211853,-9.966766
7.247,-7.5644684,-3.211853,-9.966766
7.268,-14.037186,-5.643158,-9.780014
7.289,-14.654892,-7.2652435,-5.8690796
7.309,-11.681305,-6.857025,-8.848663
7.33,-9.52652,-6.50148,-9.283218
7.351,-7.6446686,-7.896103,-7.996338
7.373,-11.146194,-9.056091,1.102829
7.394,-9.181747,-8.453964,6.0013733
7.414,-2.060196,-6.5218353,1.3506317
7.436,2.7653198,-7.078491,-5.427353
7.456,2.7653198,-7.078491,-5.427353
7.477,-8.401245,-5.641968,2.3382416
7.498,-10.491379,-6.529022,4.521744
7.519,-8.52095,-7.080887,1.5397797
7.54,-7.337021,-6.374588,-3.450943
7.56,-7.337021,-6.374588,-3.450943
7.581,-6.0549164,-6.0334167,0.057754517
7.606,-5.5605164,-4.8063965,-0.8628082
7.627,-6.052536,-4.28804,-1.0519562
7.648,-7.0233765,-4.211426,-0.90231323
7.669,-7.0233765,-4.211426,-0.90231323
7.689,-7.249634,-4.588516,-0.5599365
7.71,-7.31308,-5.3091736,0.31513977
7.732,-7.6267242,-5.859833,0.5820923
7.752,-7.6267242,-5.6934357,0.069732666
7.773,-7.3477936,-6.1423492,-0.1409607
7.794,-7.4938354,-6.094467,-1.1608887
7.815,-8.495819,-6.7002106,-0.5922699
7.836,-8.838181,-6.6092224,-0.6916199
7.857,-8.838181,-6.6092224,-0.6916199
7.881,-10.728409,-8.002655,-0.63894653
7.902,-10.728409,-8.002655,-0.63894653
7.923,-11.3832245,-9.970688,-0.9573822
7.943,-10.569183,-10.960693,1.1435394
7.964,-7.757202,-9.906036,-1.1632843
7.985,-7.757202,-9.906036,-1.1632843
8.006,-6.1961823,-8.746048,-1.1692657
8.027,-6.788742,-10.607544,-0.8604126
8.048,-6.788742,-10.607544,-0.8604126
8.069,-6.057312,-12.416367,-1.5272064
8.089,-6.5960083,-7.624359,-1.3069305
8.11,-6.803116,-5.998703,-0.40312195
8.131,-5.7987366,-4.856674,0.28282166
8.152,-5.7987366,-4.856674,0.28282166
8.173,-3.9480286,-3.816391,-0.9274597
8.194,-3.349472,-3.6009064,-1.1141968
8.215,-3.8654327,-3.5147247,-1.8109131
8.236,-4.550171,-4.1228485,-1.367981
8.256,-4.550171,-4.1228485,-1.367981
8.277,-4.620804,-5.59169,-0.624588
8.298,-5.131958,-5.457611,-2.0587158
8.318,-5.2887726,-4.8147736,-3.5646667
8.339,-5.2887726,-4.8147736,-3.5646667
8.36,-5.4180603,-3.8379364,-3.9728699
8.381,-5.4180603,-3.8379364,-3.9728699
8.402,-5.7783966,-3.8858185,-4.1081543
8.422,-7.2771606,-3.9049683,-5.5087585
8.443,-10.508133,-4.28685,-7.6826935
8.464,-10.508133,-4.28685,-7.6826935
8.484,-12.615036,-6.136368,-8.624817
8.505,-10.486588,-5.894562,-10.4934845
8.526,-8.643051,-4.7082214,-8.057388
8.547,-5.1271667,-6.778015,-5.9888
8.568,-5.7269135,-8.500641,-3.9273834
8.589,-10.302231,-10.753586,1.4535828
8.61,-12.909531,-9.4655,-2.2227173
8.63,-3.7109985,-7.417267,-2.0012512
8.651,-3.7109985,-7.417267,-2.0012512
8.671,-7.8062897,-6.2453003,1.2440948
8.692,-7.8062897,-6.2453003,1.2440948
8.713,-9.528915,-5.7149963,2.2795868
8.734,-9.528915,-5.7149963,2.2795868
8.755,-6.3865204,-7.200592,-2.4633331
8.776,-6.87973,-7.0737,-0.6976013
8.797,-7.6554413,-6.6966095,0.41329956
8.818,-7.702133,-5.9939117,-0.081100464
8.839,-7.702133,-5.9939117,-0.081100464
8.861,-7.147873,-5.5701447,-0.15412903
8.882,-7.147873,-5.5701447,-0.15412903
8.903,-7.4435577,-5.8358917,1.5397797
8.924,-7.2089233,-5.942444,0.6575165
8.944,-6.7348785,-6.3039703,0.100860596
8.965,-7.3549805,-6.3171387,1.1626892
8.986,-7.4303894,-6.2728424,0.62757874
9.006,-6.4379883,-6.50029,0.19303894
9.027,-6.4379883,-6.50029,0.19303894
9.048,-5.475525,-6.405716,0.093673706
9.069,-8.092392,-5.137985,1.1950073
9.09,-8.906418,-5.6754913,3.65625
9.11,-9.239212,-5.8538513,2.861374
9.131,-9.239212,-5.8538513,2.861374
9.152,-8.056473,-5.7545013,0.8957367
9.173,-7.933182,-6.7552643,0.6227875
9.193,-9.275131,-8.22052,-0.008071899
9.214,-9.7790985,-10.75,2.6937714
9.235,-6.522995,-11.787888,1.5158234
9.256,-6.522995,-11.787888,1.5158234
9.276,-6.522995,-11.787888,1.5158234
9.297,-4.717758,-8.724503,-1.1573029
9.318,-4.717758,-8.724503,-1.1573029
9.339,-4.0509796,-8.966324,-0.9250641
9.361,-4.0509796,-8.966324,-0.9250641
9.382,-4.352646,-8.677811,0.59046936
9.403,-6.108795,-6.931244,0.008682251
9.424,-6.108795,-6.931244,0.008682251
9.445,-8.232452,-5.334305,-1.9138641
9.466,-8.38089,-4.8578644,-3.2761688
9.487,-8.38089,-4.8578644,-3.2761688
9.507,-6.804306,-4.5023346,-2.9553375
9.528,-6.282379,-4.619644,-2.5363617
9.549,-5.7736053,-4.681885,-3.2174988
9.57,-5.1175995,-4.578949,-5.6188965
9.591,-5.1175995,-4.578949,-5.6188965
9.611,-5.8214874,-4.9524384,-4.8790894
9.632,-5.8143005,-5.0039062,-4.980835
9.653,-5.966339,-4.5861206,-6.282089
9.673,-6.9288025,-4.429306,-4.9748535
9.694,-6.9288025,-4.429306,-4.9748535
9.715,-6.396103,-4.1635437,-4.478058
9.735,-5.585663,-4.0163116,-5.4213715
9.756,-6.092041,-4.0007477,-6.0941467
9.777,-6.092041,-4.0007477,-6.0941467
9.798,-7.345398,-3.7828674,-5.322006
9.819,-6.66185,-3.8941956,-4.8994293
9.84,-5.2253265,-4.0163116,-5.4309387
9.861,-5.2289276,-3.9636383,-5.906189
9.882,-5.4743347,-4.1348114,-5.981613
9.902,-6.388916,-4.798004,-6.9787903
9.925,-8.206116,-4.9691925,-8.369827
9.946,-9.160202,-4.9045563,-8.471588
9.967,-10.454269,-5.5725403,-8.227371
9.987,-9.573196,-7.703369,-8.551788
10.008,-9.573196,-7.703369,-8.551788
10.029,-6.3913116,-10.199326,-6.8459167
10.05,-6.3913116,-10.199326,-6.8459167
10.07,-7.3154755,-10.473465,-2.9756927
10.091,-4.630371,-6.9456177,-3.778946
10.112,-1.9237213,-5.0685577,2.6423035
10.133,-1.9871674,-5.5665436,3.6466675
10.153,-1.9871674,-5.5665436,3.6466675
10.174,-10.915146,-4.698654,-6.225815
10.195,-11.134216,-5.248123,-4.788101
10.215,-9.170975,-7.350235,1.44281
10.236,-7.977463,-6.467972,-0.8532257
10.258,-7.977463,-6.467972,-0.8532257
10.278,-5.289978,-6.2644653,-1.2794037
10.3,-5.289978,-6.2644653,-1.2794037
10.321,-4.6662903,-4.994339,-0.7921753
10.341,-5.3318787,-4.837509,-0.52882385
10.362,-5.834656,-5.3917694,-0.13856506
10.383,-6.6510773,-5.971176,-0.90231323
10.403,-7.863739,-5.9256744,-1.1118011
10.424,-7.863739,-5.9256744,-1.1118011
10.445,-8.153442,-5.6132355,0.06254578
10.466,-7.080841,-5.489929,0.44921875
10.488,-6.16745,-5.6802673,0.6000519
10.508,-6.629532,-5.911316,-0.24749756
10.529,-8.536514,-5.547394,-1.2506714
10.55,-9.336182,-5.306778,0.98072815
10.57,-9.375687,-6.1303864,0.8981323
10.591,-10.131058,-7.3634033,0.13916016
10.612,-10.329773,-8.088837,-1.6313477
10.633,-10.329773,-8.088837,-1.6313477
10.653,-12.708405,-9.301498,-0.21757507
10.674,-13.606232,-9.4283905,-0.13856506
10.695,-13.606232,-9.4283905,-0.13856506
10.715,-9.679749,-7.954773,-0.9190674
10.736,-6.1075897,-7.5633087,-2.1209564
10.757,-6.1075897,-7.5633087,-2.1209564
10.778,-7.4746857,-11.89682,5.0137634
10.799,-6.787552,-12.277496,-2.8033142
10.82,-6.287155,-10.599167,-5.205887
10.841,-7.0820312,-9.519379,-1.5942383
10.861,-7.677002,-6.991104,-1.4721375
10.882,-7.677002,-6.991104,-1.4721375
10.903,-6.567276,-4.6280212,-0.8592224
10.923,-3.3446808,-3.3195953,-1.8444366
10.944,-2.8454895,-2.856308,-2.9445648
10.965,-2.8454895,-2.856308,-2.9445648
10.985,-3.2920074,-2.6061249,-1.5834656
11.006,-3.7157898,-2.7473755,-0.16490173
11.027,-3.7157898,-2.7473755,-0.16490173
11.048,-3.2668762,-2.40979,-1.3512268
11.068,-3.9157104,-2.8814545,-3.3228455
11.089,-4.934433,-2.6839294,-5.5590363
11.11,-4.934433,-2.6839294,-5.5590363
11.13,-6.508621,-3.263321,-11.593628
11.151,-10.605103,-4.6842804,-13.116333
11.172,-12.239151,-6.7720337,-8.081329
11.193,-12.239151,-6.7720337,-8.081329
11.213,-10.509338,-6.3207245,-9.358627
11.234,-8.851349,-7.5142365,-10.7508545
11.255,-9.678543,-8.213333,-6.833954
11.28,-9.785095,-8.741257,4.0225525
11.301,-1.8159943,-8.04216,5.5727997
11.322,-1.8159943,-8.04216,5.5727997
11.343,-5.447998,-5.5390167,-0.5814972
11.364,-10.327377,-4.820755,4.657028
11.385,-9.512146,-5.334305,1.7444763
11.406,-8.226471,-5.009903,-3.5790253
11.426,-7.942749,-5.179886,-2.3424225
11.447,-7.942749,-5.179886,-2.3424225
11.468,-6.2763824,-3.5985107,0.98791504
11.489,-6.8641663,-6.9096985,-0.743103
11.509,-5.6526947,-5.5545807,-2.5124207
11.53,-6.539749,-4.6399994,-1.4398041
11.551,-7.238861,-4.2018585,-2.3077087
11.572,-6.1375275,-4.200653,-2.3927002
11.592,-6.1375275,-4.200653,-2.3927002
11.613,-8.003799,-5.3331146,-0.640152
11.634,-6.799515,-6.124405,-1.0651245
11.655,-6.9563446,-6.124405,1.7241211
11.676,-6.4032745,-5.468384,3.7280731
11.697,-6.4032745,-5.468384,3.7280731
11.718,-7.187378,-5.6204224,-0.19961548
11.738,-8.900436,-5.8311157,-0.7119751
11.759,-9.747986,-7.0138397,2.3813324
11.78,-10.0316925,-7.259247,2.7703857
11.801,-11.426315,-7.954773,-0.98490906
11.821,-13.000504,-8.43959,0.076919556
11.842,-13.000504,-8.43959,0.076919556
11.863,-9.786285,-9.667816,1.904892
11.886,-7.823044,-8.602402,4.7647552
11.906,-5.566513,-9.19017,5.248398
11.927,-7.1658325,-9.244049,3.1211395
11.948,-8.705307,-8.826248,4.30986
11.969,-7.1179504,-7.4819183,4.4966125
11.99,-5.052948,-6.063339,3.7891235
12.01
12.031,-5.1810455,-4.509506,3.0421295
12.052,-4.4256744,-3.7349854,1.3482361
12.073,-4.60643,-3.23938,1.7217255
12.093,-4.6555176,-3.785263,1.2225342
12.114,-4.6555176,-3.785263,1.2225342
12.135,-4.4220734,-3.7661133,1.6355438
12.155,-5.052948,-4.0629883,2.8134918
12.176,-5.475525,-4.1264343,3.5353394
12.197,-5.4503937,-4.015106,3.5365295
12.217,-6.4020844,-3.445282,2.2316895
12.238,-6.4020844,-3.445282,2.2316895
12.259,-7.1347046,-3.2417755,0.7592621
12.28,-8.04451,-3.6571808,-0.2822113
12.301,-8.04451,-3.6571808,-0.2822113
12.322,-13.239929,-3.512329,0.20141602
12.343,-13.239929,-3.512329,0.20141602
12.363,-16.358368,-3.3171997,-0.38157654
12.384,-14.324493,-3.7254028,-1.3308716
12.405,-12.568344,-2.923355,-1.2602539
12.425,-10.55722,-2.6180878,-1.1297607
12.446,-7.7536163,-3.5997162,0.6503296
12.467,-7.7536163,-3.5997162,0.6503296
12.488,-8.338989,-6.314743,3.0409393
12.509,-8.662216,-6.867798,5.371689
12.529,-8.662216,-6.867798,5.371689
12.55,-2.1918793,-7.272415,8.031647
12.571,-1.6591644,-7.1311646,0.8574219
12.592,-7.661438,-4.891388,1.8773499
12.612,-8.732834,-5.03743,9.46698
12.633,-4.7512817,-5.1068573,5.6518097
12.653,-6.9371796,-4.3443146,0.03262329
12.674,-6.9371796,-4.3443146,0.03262329
12.695,-6.160263,-5.6563263,4.048889
12.715,-6.6630554,-5.6647186,3.1247406
12.736,-7.5453186,-5.311569,1.4404144
12.757,-8.3042755,-5.0075073,-1.2386932
12.778,-6.859375,-4.8782196,-1.3955231
12.799,-6.859375,-4.8782196,-1.3955231
12.819,-6.859375,-4.8782196,-1.3955231
